Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772863015,120,,Aggregated,51.900000,6.100000,2600,2600,2900,3000,4400,5500,8100,14000,94000,113000,114000,202590,78179,2600.0,2699.657196049136,0.422617988078855,113992.90255300002,3.8079915099461967
1772863016,110,,Aggregated,49.100000,5.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202619,78185,2600.0,2699.6405527673874,0.422617988078855,113992.90255300002,3.8082065354186923
1772863017,100,,Aggregated,46.800000,5.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202642,78189,2600.0,2699.6287820298758,0.422617988078855,113992.90255300002,3.8084849142823303
1772863018,90,,Aggregated,44.900000,5.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202668,78194,2600.0,2699.6110988403466,0.422617988078855,113992.90255300002,3.808627903763791
1772863019,80,,Aggregated,41.500000,5.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202693,78196,2600.0,2699.5947347538354,0.422617988078855,113992.90255300002,3.808814315245223
1772863020,70,,Aggregated,37.900000,5.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202707,78197,2600.0,2699.588363763108,0.422617988078855,113992.90255300002,3.808916317640733
1772863021,60,,Aggregated,36.000000,5.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202725,78199,2600.0,2699.580469420611,0.422617988078855,113992.90255300002,3.8090368726106796
1772863022,50,,Aggregated,33.900000,4.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202735,78200,2600.0,2699.5764874060333,0.422617988078855,113992.90255300002,3.8091301452635213
1772863023,40,,Aggregated,29.700000,4.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202748,78203,2600.0,2699.5694228493594,0.422617988078855,113992.90255300002,3.809255824964981
1772863024,30,,Aggregated,27.700000,3.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202756,78204,2600.0,2699.566710388279,0.422617988078855,113992.90255300002,3.8093323995344157
1772863025,20,,Aggregated,24.700000,3.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202764,78206,2600.0,2699.567247775487,0.422617988078855,113992.90255300002,3.8095174685841666
1772863026,20,,Aggregated,24.700000,3.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202766,78206,2600.0,2699.5665187135705,0.422617988078855,113992.90255300002,3.8095341428050067
1772863027,20,,Aggregated,18.900000,2.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202774,78206,2600.0,2699.562149420049,0.422617988078855,113992.90255300002,3.8095268624182586
1772863028,20,,Aggregated,16.200000,2.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202778,78207,2600.0,2699.559348885397,0.422617988078855,113992.90255300002,3.809570071704031
1772863029,20,,Aggregated,13.900000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202786,78208,2600.0,2699.557252300583,0.422617988078855,113992.90255300002,3.8096712790823823
1772863030,20,,Aggregated,12.100000,1.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202790,78208,2600.0,2699.5549833083487,0.422617988078855,113992.90255300002,3.809679964495291
1772863031,20,,Aggregated,10.600000,1.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202797,78209,2600.0,2699.554128407003,0.422617988078855,113992.90255300002,3.809785154612741
1772863032,20,,Aggregated,8.500000,1.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202803,78210,2600.0,2699.5503807794753,0.422617988078855,113992.90255300002,3.8098203675488036
1772863033,20,,Aggregated,7.800000,1.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202806,78211,2600.0,2699.5488696786483,0.422617988078855,113992.90255300002,3.8098922122619645
1772863034,20,,Aggregated,6.800000,1.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202812,78213,2600.0,2699.544733417213,0.422617988078855,113992.90255300002,3.8100211032877738
1772863035,20,,Aggregated,6.400000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202818,78213,2600.0,2699.5438517441244,0.422617988078855,113992.90255300002,3.8100710982259955
1772863036,20,,Aggregated,5.600000,0.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202825,78214,2600.0,2699.540069854455,0.422617988078855,113992.90255300002,3.8101023049426845
1772863037,20,,Aggregated,5.600000,0.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202827,78214,2600.0,2699.5393069826937,0.422617988078855,113992.90255300002,3.8101189683819214
1772863038,20,,Aggregated,5.300000,0.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202833,78214,2600.0,2699.536433209496,0.422617988078855,113992.90255300002,3.81014430590683
1772863039,20,,Aggregated,5.400000,0.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202840,78216,2600.0,2699.5327940982384,0.422617988078855,113992.90255300002,3.8102346677183987
1772863040,20,,Aggregated,5.300000,0.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202846,78218,2600.0,2699.5291933340986,0.422617988078855,113992.90255300002,3.8103043688315275
1772863041,20,,Aggregated,5.500000,0.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202850,78219,2600.0,2699.525976667072,0.422617988078855,113992.90255300002,3.810322898693616
1772863042,20,,Aggregated,5.700000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202857,78221,2600.0,2699.5227980404793,0.422617988078855,113992.90255300002,3.810413246769892
1772863043,20,,Aggregated,5.300000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202863,78222,2600.0,2699.519379285349,0.422617988078855,113992.90255300002,3.8104484307143243
1772863044,20,,Aggregated,5.600000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202868,78223,2600.0,2699.5206233041813,0.422617988078855,113992.90255300002,3.8105615474101384
1772863045,20,,Aggregated,5.400000,1.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202874,78223,2600.0,2699.517091043937,0.422617988078855,113992.90255300002,3.81056222088587
1772863046,20,,Aggregated,5.700000,1.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202879,78224,2600.0,2699.5149885348246,0.422617988078855,113992.90255300002,3.8106013929485063
1772863047,20,,Aggregated,5.500000,1.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202884,78224,2600.0,2699.51290432231,0.422617988078855,113992.90255300002,3.810630705230575
1772863048,20,,Aggregated,5.700000,1.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202892,78225,2600.0,2699.509825102535,0.422617988078855,113992.90255300002,3.8107071742601977
1772863049,20,,Aggregated,5.600000,1.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202896,78225,2600.0,2699.50986172532,0.422617988078855,113992.90255300002,3.810740477880293
1772863050,20,,Aggregated,5.600000,1.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202902,78227,2600.0,2699.504957119641,0.422617988078855,113992.90255300002,3.8107855023607455
1772863051,20,,Aggregated,5.500000,1.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202908,78228,2600.0,2699.5035496699998,0.422617988078855,113992.90255300002,3.810894592623258
1772863052,20,,Aggregated,5.500000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202913,78228,2600.0,2699.5001883979057,0.422617988078855,113992.90255300002,3.8108992523889547
1772863053,20,,Aggregated,5.500000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202919,78229,2600.0,2699.495284680573,0.422617988078855,113992.90255300002,3.81090977187942
1772863054,20,,Aggregated,5.600000,0.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202923,78229,2600.0,2699.4930156091377,0.422617988078855,113992.90255300002,3.810918427186667
1772863055,20,,Aggregated,5.500000,0.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202930,78229,2600.0,2699.4884770699264,0.422617988078855,113992.90255300002,3.810915093874735
1772863056,20,,Aggregated,5.600000,0.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202935,78229,2600.0,2699.4864527008604,0.422617988078855,113992.90255300002,3.8109443910611773
1772863057,20,,Aggregated,5.500000,0.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202941,78230,2600.0,2699.4839065735027,0.422617988078855,113992.90255300002,3.8110041834818986
1772863058,20,,Aggregated,5.700000,0.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202946,78230,2600.0,2699.481962437985,0.422617988078855,113992.90255300002,3.811033476885477
1772863059,20,,Aggregated,5.400000,0.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202953,78231,2600.0,2699.4769208376238,0.422617988078855,113992.90255300002,3.8110646307273113
1772863060,20,,Aggregated,5.700000,0.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202957,78232,2600.0,2699.4771057546927,0.422617988078855,113992.90255300002,3.8111324073572233
1772863061,20,,Aggregated,5.400000,0.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202964,78234,2600.0,2699.4731793602623,0.422617988078855,113992.90255300002,3.811198044973493
1772863062,20,,Aggregated,5.500000,0.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202970,78234,2600.0,2699.470322695676,0.422617988078855,113992.90255300002,3.811223333497561
1772863063,30,,Aggregated,5.600000,0.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202975,78234,2600.0,2699.4681221070487,0.422617988078855,113992.90255300002,3.8112526173174035
1772863064,40,,Aggregated,5.400000,0.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202980,78234,2600.0,2699.464345968815,0.422617988078855,113992.90255300002,3.8112326337570206
1772863065,50,,Aggregated,5.800000,0.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,202994,78239,2600.0,2699.4533996258365,0.422617988078855,113992.90255300002,3.8113491039144014
1772863066,50,,Aggregated,5.800000,0.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203012,78244,2600.0,2699.444930230391,0.422617988078855,113992.90255300002,3.811572714913404
1772863067,50,,Aggregated,5.800000,0.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203027,78245,2600.0,2699.436970468668,0.422617988078855,113992.90255300002,3.81164574169938
1772863068,50,,Aggregated,6.400000,1.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203038,78247,2600.0,2699.428408502222,0.422617988078855,113992.90255300002,3.8116707217368178
1772863069,50,,Aggregated,7.700000,1.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203049,78247,2600.0,2699.4263698812665,0.422617988078855,113992.90255300002,3.811725248585317
1772863070,50,,Aggregated,8.700000,1.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203068,78251,2600.0,2699.417755962546,0.422617988078855,113992.90255300002,3.811910296058463
1772863071,50,,Aggregated,9.100000,1.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203078,78253,2600.0,2699.413765423519,0.422617988078855,113992.90255300002,3.8120131181122523
1772863072,50,,Aggregated,10.200000,1.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203094,78255,2600.0,2699.4059677144933,0.422617988078855,113992.90255300002,3.8121411760071693
1772863073,50,,Aggregated,11.100000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203106,78256,2600.0,2699.4001347050475,0.422617988078855,113992.90255300002,3.8122015105412936
1772863074,50,,Aggregated,11.900000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203122,78256,2600.0,2699.3915501058145,0.422617988078855,113992.90255300002,3.8122606118490365
1772863075,50,,Aggregated,12.500000,2.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203136,78258,2600.0,2699.384454821634,0.422617988078855,113992.90255300002,3.812347392879647
1772863076,50,,Aggregated,13.500000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203149,78261,2600.0,2699.3809929414883,0.422617988078855,113992.90255300002,3.8126055259932365
1772863077,50,,Aggregated,14.400000,2.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203163,78263,2600.0,2699.370785157089,0.422617988078855,113992.90255300002,3.812643050161693
1772863078,50,,Aggregated,14.300000,2.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203178,78264,2600.0,2699.3701318931953,0.422617988078855,113992.90255300002,3.812789770546024
1772863079,50,,Aggregated,13.800000,1.700000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203192,78266,2600.0,2699.361156673696,0.422617988078855,113992.90255300002,3.812851883932438
1772863080,50,,Aggregated,13.700000,1.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203206,78270,2600.0,2699.354067528876,0.422617988078855,113992.90255300002,3.813066543310729
1772863081,50,,Aggregated,14.500000,1.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203221,78272,2600.0,2699.3455533997612,0.422617988078855,113992.90255300002,3.8131492316246844
1772863082,50,,Aggregated,14.000000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203235,78273,2600.0,2699.34010791556,0.422617988078855,113992.90255300002,3.813309715354147
1772863083,50,,Aggregated,14.100000,2.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203248,78275,2600.0,2699.3335279431753,0.422617988078855,113992.90255300002,3.8134003778634966
1772863084,50,,Aggregated,14.000000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203263,78276,2600.0,2699.3265527524663,0.422617988078855,113992.90255300002,3.8134731849869383
1772863085,50,,Aggregated,14.100000,1.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203279,78277,2600.0,2699.3185773625246,0.422617988078855,113992.90255300002,3.813517382513688
1772863086,50,,Aggregated,14.000000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203290,78280,2600.0,2699.3126396707207,0.422617988078855,113992.90255300002,3.8136504500959223
1772863087,50,,Aggregated,13.900000,2.000000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203304,78281,2600.0,2699.305410417694,0.422617988078855,113992.90255300002,3.8137272262227992
1772863088,50,,Aggregated,14.200000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203321,78284,2600.0,2699.299406114995,0.422617988078855,113992.90255300002,3.813969044023982
1772863089,50,,Aggregated,14.100000,1.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203335,78287,2600.0,2699.292274741416,0.422617988078855,113992.90255300002,3.8141146384046034
1772863090,50,,Aggregated,14.200000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203346,78290,2600.0,2699.283827089235,0.422617988078855,113992.90255300002,3.8141738711358966
1772863091,50,,Aggregated,13.900000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203360,78292,2600.0,2699.2762254979234,0.422617988078855,113992.90255300002,3.814294846577498
1772863092,50,,Aggregated,14.400000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203376,78296,2600.0,2699.2668916658386,0.422617988078855,113992.90255300002,3.8144668004090945
1772863093,50,,Aggregated,13.700000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203389,78297,2600.0,2699.258833234288,0.422617988078855,113992.90255300002,3.814498325868164
1772863094,50,,Aggregated,14.400000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203401,78299,2600.0,2699.2521247870045,0.422617988078855,113992.90255300002,3.8145682666260243
1772863095,50,,Aggregated,14.200000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203421,78301,2600.0,2699.2396071212843,0.422617988078855,113992.90255300002,3.8146307411722487
1772863096,50,,Aggregated,13.800000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203432,78304,2600.0,2699.2334995103806,0.422617988078855,113992.90255300002,3.814739077431279
1772863097,50,,Aggregated,13.800000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203444,78307,2600.0,2699.2266330633875,0.422617988078855,113992.90255300002,3.814843396708677
1772863098,50,,Aggregated,14.200000,2.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203459,78310,2600.0,2699.216766923624,0.422617988078855,113992.90255300002,3.8149602622641416
1772863099,50,,Aggregated,14.100000,2.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203474,78310,2600.0,2699.209700573045,0.422617988078855,113992.90255300002,3.814998476463823
1772863100,50,,Aggregated,13.700000,2.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203488,78312,2600.0,2699.199527582191,0.422617988078855,113992.90255300002,3.815035776065419
1772863101,50,,Aggregated,14.200000,2.600000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203500,78313,2600.0,2699.193677355582,0.422617988078855,113992.90255300002,3.815095823095823
1772863102,50,,Aggregated,13.700000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203517,78315,2600.0,2699.1819925850823,0.422617988078855,113992.90255300002,3.8151456635072254
1772863103,50,,Aggregated,14.400000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203529,78315,2600.0,2699.1761256866002,0.422617988078855,113992.90255300002,3.8151958688933765
1772863104,50,,Aggregated,13.300000,1.800000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203542,78320,2600.0,2699.1725995609077,0.422617988078855,113992.90255300002,3.8154385827003763
1772863105,50,,Aggregated,14.000000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203560,78325,2600.0,2699.162116111678,0.422617988078855,113992.90255300002,3.815671055217135
1772863106,50,,Aggregated,14.200000,1.900000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203571,78327,2600.0,2699.1587995019136,0.422617988078855,113992.90255300002,3.8157939981628033
1772863107,50,,Aggregated,14.200000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203587,78329,2600.0,2699.1497942900533,0.422617988078855,113992.90255300002,3.815872329765653
1772863108,50,,Aggregated,13.800000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203599,78331,2600.0,2699.139778256185,0.422617988078855,113992.90255300002,3.815893005368396
1772863109,50,,Aggregated,14.000000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203614,78334,2600.0,2699.125258349258,0.422617988078855,113992.90255300002,3.8159360358325065
1772863110,50,,Aggregated,14.500000,2.100000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203629,78334,2600.0,2699.112657221894,0.422617988078855,113992.90255300002,3.8159495946058763
1772863111,50,,Aggregated,14.200000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203644,78336,2600.0,2699.1023898942367,0.422617988078855,113992.90255300002,3.8160810041052033
1772863112,50,,Aggregated,14.100000,2.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203660,78339,2600.0,2699.0916598754593,0.422617988078855,113992.90255300002,3.816277128547579
1772863113,50,,Aggregated,13.900000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203675,78341,2600.0,2699.062690746218,0.422617988078855,113992.90255300002,3.816334847183012
1772863114,50,,Aggregated,14.500000,2.300000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203694,78344,2600.0,2699.002978416334,0.422617988078855,113992.90255300002,3.816459984093788
1772863115,50,,Aggregated,14.100000,2.400000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203712,78345,2600.0,2698.930703070966,0.422617988078855,113992.90255300002,3.816520381715363
1772863116,50,,Aggregated,14.400000,2.500000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203730,78346,2600.0,2698.8477174935733,0.422617988078855,113992.90255300002,3.8166053109507683
1772863117,50,,Aggregated,14.900000,2.200000,2600,2600,2900,3000,4400,5500,8000,14000,94000,113000,114000,203753,78349,2600.0,2698.72156005621,0.422617988078855,113992.90255300002,3.816689815610077
1772863118,50,,Aggregated,15.200000,1.900000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203778,78354,2600.0,2698.558478755077,0.422617988078855,113992.90255300002,3.8168840601046234
1772863119,50,,Aggregated,15.800000,1.900000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203801,78358,2600.0,2698.3732046173477,0.422617988078855,113992.90255300002,3.8170028606336572
1772863120,50,,Aggregated,16.500000,2.100000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203830,78359,2600.0,2698.124450658764,0.422617988078855,113992.90255300002,3.8171270176127163
1772863121,50,,Aggregated,17.600000,2.200000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203856,78367,2600.0,2697.889876881347,0.422617988078855,113992.90255300002,3.817670316301703
1772863122,100,,Aggregated,19.000000,2.400000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203887,78374,2600.0,2697.5998813228643,0.422617988078855,113992.90255300002,3.817943272498982
1772863123,150,,Aggregated,20.400000,2.600000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203933,78382,2600.0,2697.3298322729743,0.422617988078855,113992.90255300002,3.8183521058386822
1772863124,200,,Aggregated,21.400000,3.100000,2600,2600,2900,3000,4300,5500,8000,14000,94000,113000,114000,203974,78386,2600.0,2697.1429250572055,0.422617988078855,113992.90255300002,3.8185700138252914
1772863125,250,,Aggregated,22.900000,3.600000,2600,2600,2900,3000,4300,5500,8000,14000,93000,113000,114000,204018,78390,2600.0,2697.065026827952,0.422617988078855,113992.90255300002,3.818824809575626
1772863126,250,,Aggregated,26.200000,4.100000,2600,2600,2900,3000,4300,5500,8000,14000,93000,113000,114000,204101,78405,2600.0,2697.0411847767,0.422617988078855,113992.90255300002,3.8193492437567675
1772863127,250,,Aggregated,28.100000,4.200000,2600,2600,2800,3000,4300,5500,8000,14000,93000,113000,114000,204200,78417,2600.0,2697.003881249692,0.422617988078855,113992.90255300002,3.819902056807052
1772863128,250,,Aggregated,30.700000,4.700000,2600,2600,2800,3000,4300,5500,8000,14000,93000,113000,114000,204241,78425,2600.0,2696.9846494334197,0.422617988078855,113992.90255300002,3.820339696730823
1772863129,250,,Aggregated,37.200000,6.000000,2600,2600,2800,3000,4300,5500,8000,14000,93000,113000,114000,204301,78437,2600.0,2696.951455905953,0.422617988078855,113992.90255300002,3.8208036181908067
1772863130,250,,Aggregated,45.000000,6.700000,2600,2600,2800,3000,4300,5500,8000,14000,93000,113000,114000,204401,78449,2600.0,2696.9025292409715,0.422617988078855,113992.90255300002,3.821507722564958
